dB(U_a), db_err
-0.20332009417795166, 0.12283702927427508
-1.2722064787172738, 0.12283702927427508
-3.012338149908902, 0.12283702927427508
-7.716592373395659, 0.12283702927427508
-21.169413685669053, 0.12283702927427508
-8.511934910825413, 0.12283702927427508
-4.451873605993775, 0.12283702927427508
-1.4287132289564044, 0.12283702927427509
-0.7213314936366686, 0.12283702927427508
-1.5613248069366668, 0.12283702927427508
