dB(U_a), db_err
-0.13501654714170028, 0.12283702927427508
-0.2952351279609337, 0.12283702927427508
-0.505670741472368, 0.12283702927427509
-1.118469905391454, 0.12283702927427508
-1.8327809507221442, 0.12283702927427508
-3.4329662001192456, 0.12283702927427509
-5.029862154422058, 0.12283702927427508
-7.608691735661536, 0.12283702927427508
-9.930558323269453, 0.12283702927427508
-15.675392546836413, 0.12283702927427509
