MIN=0	-3	-1000	0	
MAX=160	3	1000	5	
SCALE=50	1	500	1	
DEC=1	3	0	3	
DEF="Zeit" t / s	"Strom" I_A1 / A	"Magn. Flussdichte" B_B1 / mT	"Frequenz" f / Hz	
24	2,397	829,5	NAN	
24,1	2,406	831	NAN	
24,2	2,409	832,5	NAN	
24,3	2,4195	834	NAN	
24,4	2,4465	839	NAN	
24,5	2,445	840	NAN	
24,6	2,445	841	NAN	
24,7	2,451	841	NAN	
24,8	2,4675	844	NAN	
24,9	2,4765	846,5	NAN	
25	2,499	850	NAN	
25,1	2,514	854,5	NAN	
25,2	2,538	859	NAN	
25,3	2,5545	862,5	NAN	
25,4	2,571	865,5	NAN	
25,5	2,595	870	NAN	
25,6	2,6055	873	NAN	
25,7	2,6115	875	NAN	
25,8	2,619	877	NAN	
25,9	2,6325	878,5	NAN	
26	2,6445	881	NAN	
26,1	2,658	883,5	NAN	
26,2	2,682	887,5	NAN	
26,3	2,7075	892,5	NAN	
26,4	2,7195	896	NAN	
26,5	2,724	897	NAN	
26,6	2,742	900	NAN	
26,7	2,7615	903	NAN	
26,8	2,769	905,5	NAN	
26,9	2,7825	907,5	NAN	
27	2,799	910	NAN	
27,1	2,82	914	NAN	
27,2	2,832	916	NAN	
27,3	2,8395	918	NAN	
27,4	2,856	920,5	NAN	
27,5	2,868	923	NAN	
27,6	2,8755	924	NAN	
27,7	2,895	927	NAN	
27,8	2,9115	929,5	NAN	
27,9	2,922	932	NAN	
28	2,9295	933	NAN	
28,1	2,94	935	NAN	
28,2	2,9625	938	NAN	
28,3	2,9775	940,5	NAN	
28,4	2,982	942	NAN	
28,5	2,982	942	NAN	
28,6	2,9805	942,5	NAN	
28,7	2,9775	942	NAN	
28,8	2,9445	940	NAN	
28,9	2,9235	938,5	NAN	
29	2,889	935	NAN	
29,1	2,8695	933,5	NAN	
29,2	2,856	932	NAN	
29,3	2,838	930	NAN	
29,4	2,8305	929	NAN	
29,5	2,8305	929,5	NAN	
29,6	2,8215	929	NAN	
29,7	2,817	928	NAN	
29,8	2,814	928	NAN	
29,9	2,8065	927	NAN	
30	2,796	925,5	NAN	
30,1	2,784	924,5	NAN	
30,2	2,772	923	NAN	
30,3	2,76	922	NAN	
30,4	2,7585	921,5	NAN	
30,5	2,754	921,5	NAN	
30,6	2,7315	919	NAN	
30,7	2,712	917	NAN	
30,8	2,7	915,5	NAN	
30,9	2,673	912	NAN	
31	2,6685	911	NAN	
31,1	2,658	910	NAN	
31,2	2,6295	907	NAN	
31,3	2,601	903,5	NAN	
31,4	2,595	901,5	NAN	
31,5	2,5935	901,5	NAN	
31,6	2,592	901	NAN	
31,7	2,592	901	NAN	
31,8	2,5875	900,5	NAN	
31,9	2,5695	898,5	NAN	
32	2,547	896	NAN	
32,1	2,526	892,5	NAN	
32,2	2,52	891	NAN	
32,3	2,517	890,5	NAN	
32,4	2,511	889,5	NAN	
32,5	2,505	889	NAN	
32,6	2,502	888,5	NAN	
32,7	2,4975	887,5	NAN	
32,8	2,4915	887	NAN	
32,9	2,4765	885	NAN	
33	2,475	884	NAN	
33,1	2,469	883	NAN	
33,2	2,4495	880,5	NAN	
33,3	2,433	878	NAN	
33,4	2,421	876	NAN	
33,5	2,415	874,5	NAN	
33,6	2,412	873,5	NAN	
33,7	2,4075	873	NAN	
33,8	2,3985	872	NAN	
33,9	2,3955	871	NAN	
34	2,391	870,5	NAN	
34,1	2,379	868,5	NAN	
34,2	2,37	867	NAN	
34,3	2,367	866	NAN	
34,4	2,358	865	NAN	
34,5	2,349	863,5	NAN	
34,6	2,3355	861	NAN	
34,7	2,3235	859	NAN	
34,8	2,3115	857	NAN	
34,9	2,3025	855	NAN	
35	2,298	853,5	NAN	
35,1	2,2845	851,5	NAN	
35,2	2,283	851	NAN	
35,3	2,28	850	NAN	
35,4	2,265	848,5	NAN	
35,5	2,256	846	NAN	
35,6	2,25	844,5	NAN	
35,7	2,238	843	NAN	
35,8	2,2305	840,5	NAN	
35,9	2,226	840	NAN	
36	2,2215	838,5	NAN	
36,1	2,214	837,5	NAN	
36,2	2,2035	835,5	NAN	
36,3	2,202	835	NAN	
36,4	2,202	835	NAN	
36,5	2,2005	834	NAN	
36,6	2,196	833,5	NAN	
36,7	2,1945	833	NAN	
36,8	2,1915	832	NAN	
36,9	2,175	830,5	NAN	
37	2,169	828	NAN	
37,1	2,16	826,5	NAN	
37,2	2,157	825,5	NAN	
37,3	2,1345	822	NAN	
37,4	2,1165	818,5	NAN	
37,5	2,1105	816,5	NAN	
37,6	2,1015	814	NAN	
37,7	2,0865	811,5	NAN	
37,8	2,082	809,5	NAN	
37,9	2,076	808,5	NAN	
38	2,0625	806	NAN	
38,1	2,052	803,5	NAN	
38,2	2,043	801	NAN	
38,3	2,0295	798	NAN	
38,4	2,025	796,5	NAN	
38,5	2,019	795	NAN	
38,6	2,0055	792	NAN	
38,7	2,004	791	NAN	
38,8	1,9935	789,5	NAN	
38,9	1,974	785,5	NAN	
39	1,95	780,5	NAN	
39,1	1,926	775	NAN	
39,2	1,914	771,5	NAN	
39,3	1,908	769	NAN	
39,4	1,9035	767	NAN	
39,5	1,893	765,5	NAN	
39,6	1,881	762,5	NAN	
39,7	1,869	759	NAN	
39,8	1,848	755,5	NAN	
39,9	1,8435	752,5	NAN	
40	1,8345	750,5	NAN	
40,1	1,8225	747,5	NAN	
40,2	1,8165	745,5	NAN	
40,3	1,809	743,5	NAN	
40,4	1,8015	741	NAN	
40,5	1,788	738	NAN	
40,6	1,7865	736,5	NAN	
40,7	1,779	735	NAN	
40,8	1,773	733	NAN	
40,9	1,755	729,5	NAN	
41	1,7475	727	NAN	
41,1	1,746	726	NAN	
41,2	1,7415	725	NAN	
41,3	1,74	724	NAN	
41,4	1,7295	722	NAN	
41,5	1,713	719	NAN	
41,6	1,7085	716	NAN	
41,7	1,701	714,5	NAN	
41,8	1,6935	712	NAN	
41,9	1,674	708	NAN	
42	1,659	703,5	NAN	
42,1	1,6515	701	NAN	
42,2	1,644	699	NAN	
42,3	1,638	696,5	NAN	
42,4	1,6305	695	NAN	
42,5	1,623	693	NAN	
42,6	1,62	691,5	NAN	
42,7	1,6185	690,5	NAN	
42,8	1,6035	688	NAN	
42,9	1,587	684	NAN	
43	1,5825	681,5	NAN	
43,1	1,5825	680	NAN	
43,2	1,5735	678,5	NAN	
43,3	1,566	676,5	NAN	
43,4	1,548	672	NAN	
43,5	1,536	669	NAN	
43,6	1,518	664,5	NAN	
43,7	1,5135	661,5	NAN	
43,8	1,5	658	NAN	
43,9	1,4865	654,5	NAN	
44	1,479	651	NAN	
44,1	1,47	649	NAN	
44,2	1,461	645,5	NAN	
44,3	1,458	644	NAN	
44,4	1,455	643	NAN	
44,5	1,455	642,5	NAN	
44,6	1,455	642,5	NAN	
44,7	1,4565	642,5	NAN	
44,8	1,4565	642,5	NAN	
44,9	1,4565	642,5	NAN	
45	1,4565	642,5	NAN	
45,1	1,4355	639	NAN	
45,2	1,389	628,5	NAN	
45,3	1,329	613,5	NAN	
45,4	1,296	601	NAN	
45,5	1,2825	594	NAN	
45,6	1,2855	591,5	NAN	
45,7	1,284	591	NAN	
45,8	1,269	588	NAN	
45,9	1,221	577	NAN	
46	1,2	568,5	NAN	
46,1	1,191	563,5	NAN	
46,2	1,185	561	NAN	
46,3	1,1805	559	NAN	
46,4	1,1745	556,5	NAN	
46,5	1,164	554	NAN	
46,6	1,152	550,5	NAN	
46,7	1,143	546,5	NAN	
46,8	1,137	544,5	NAN	
46,9	1,1325	542,5	NAN	
47	1,119	539	NAN	
47,1	1,1145	537	NAN	
47,2	1,1145	536	NAN	
47,3	1,1115	535,5	NAN	
47,4	1,101	532,5	NAN	
47,5	1,101	531,5	NAN	
47,6	1,0905	530	NAN	
47,7	1,0845	527,5	NAN	
47,8	1,083	526	NAN	
47,9	1,0725	524	NAN	
48	1,0635	520,5	NAN	
48,1	1,0485	516	NAN	
48,2	1,029	510	NAN	
48,3	0,999	501	NAN	
48,4	0,972	493	NAN	
48,5	0,9585	487	NAN	
48,6	0,9435	481	NAN	
48,7	0,9315	476,5	NAN	
48,8	0,924	474	NAN	
48,9	0,915	470	NAN	
49	0,9045	466,5	NAN	
49,1	0,891	462,5	NAN	
49,2	0,885	459	NAN	
49,3	0,873	455,5	NAN	
49,4	0,87	453	NAN	
49,5	0,864	450,5	NAN	
49,6	0,8625	449,5	NAN	
49,7	0,8625	449	NAN	
49,8	0,861	448,5	NAN	
49,9	0,8565	447,5	NAN	
50	0,8505	445,5	NAN	
50,1	0,843	442,5	NAN	
50,2	0,837	440	NAN	
50,3	0,8325	439	NAN	
50,4	0,8205	436	NAN	
50,5	0,807	430,5	NAN	
50,6	0,795	426,5	NAN	
50,7	0,7845	423	NAN	
50,8	0,777	420	NAN	
50,9	0,768	416,5	NAN	
51	0,753	412	NAN	
51,1	0,753	409,5	NAN	
51,2	0,747	408	NAN	
51,3	0,7395	405,5	NAN	
51,4	0,7305	402,5	NAN	
51,5	0,7245	400	NAN	
51,6	0,7245	398,5	NAN	
51,7	0,7125	395,5	NAN	
51,8	0,693	389	NAN	
51,9	0,6705	381,5	NAN	
52	0,6495	374	NAN	
52,1	0,639	367	NAN	
52,2	0,63	363	NAN	
52,3	0,6195	358,5	NAN	
52,4	0,6135	356	NAN	
52,5	0,603	352,5	NAN	
52,6	0,5895	347	NAN	
52,7	0,576	342	NAN	
52,8	0,564	336,5	NAN	
52,9	0,558	333,5	NAN	
53	0,5505	330	NAN	
53,1	0,546	327,5	NAN	
53,2	0,54	325	NAN	
53,3	0,531	321	NAN	
53,4	0,5235	318,5	NAN	
53,5	0,5115	314,5	NAN	
53,6	0,504	310,5	NAN	
53,7	0,492	305,5	NAN	
53,8	0,489	303,5	NAN	
53,9	0,4845	301,5	NAN	
54	0,4845	299,5	NAN	
54,1	0,4725	297	NAN	
54,2	0,4695	294	NAN	
54,3	0,4665	293,5	NAN	
54,4	0,462	291	NAN	
54,5	0,4485	286	NAN	
54,6	0,4455	284	NAN	
54,7	0,4335	279	NAN	
54,8	0,42	273,5	NAN	
54,9	0,4095	268,5	NAN	
55	0,402	265	NAN	
55,1	0,3975	262	NAN	
55,2	0,3885	259	NAN	
55,3	0,372	252,5	NAN	
55,4	0,3615	247	NAN	
55,5	0,3525	242,5	NAN	
55,6	0,342	237,5	NAN	
55,7	0,336	234,5	NAN	
55,8	0,33	231	NAN	
55,9	0,315	226	NAN	
56	0,3135	223	NAN	
56,1	0,3105	220,5	NAN	
56,2	0,303	218	NAN	
56,3	0,294	214	NAN	
56,4	0,2895	211	NAN	
56,5	0,273	205	NAN	
56,6	0,2595	198,5	NAN	
56,7	0,2535	195	NAN	
